id	trait	trait.type	method	ancestry_distribution	trait.efo	publication.doi	publication.firstauthor	publication.journal	publication.date	variants	samples	url.weights	url.details	repository	original_build
PRSWEB_PHECODE174.1_iCOGS-Overall-BRCA_LASSOSUM_UKB_20200608	Breast cancer [female], Overall		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	7118		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE174.1_iCOGS-Overall-BRCA_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE174.1_iCOGS-Overall-BRCA_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_P_5e-08_UKB_20200608	"Endometrial cancer;Endometrial cancer (endometrioid histology);Endometrial endometrioid carcinoma;Endometrial cancer (Non-endometrioid histology)"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	18		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_PT_UKB_20200608	"Endometrial cancer;Endometrial cancer (endometrioid histology);Endometrial endometrioid carcinoma;Endometrial cancer (Non-endometrioid histology)"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	20		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE182_GWAS-Catalog-r2019-05-03-X182_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_P_5e-08_UKB_20200608	"Epithelial ovarian cancer;High-grade serous ovarian cancer;Serous invasive ovarian cancer;Invasive epithelial ovarian cancer;Mucinous ovarian carcinoma;Low-grade serous and serous borderline ovarian cancer;Serous borderline ovarian cancer;Ovarian cancer in BRCA1 mutation carriers;Ovarian cancer;Ovarian clear cell cancer"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	21		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_PT_UKB_20200608	"Epithelial ovarian cancer;High-grade serous ovarian cancer;Serous invasive ovarian cancer;Invasive epithelial ovarian cancer;Mucinous ovarian carcinoma;Low-grade serous and serous borderline ovarian cancer;Serous borderline ovarian cancer;Ovarian cancer in BRCA1 mutation carriers;Ovarian cancer;Ovarian clear cell cancer"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	21		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_GWAS-Catalog-r2019-05-03-X184.11_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-ENOC_PRS-CS_UKB_20200608	Endometrioid ovarian cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-ENOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-ENOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608	Epithelial ovarian cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	6		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-EPOC_LASSOSUM_UKB_20200608	Epithelial ovarian cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1441		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-EPOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-EPOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_P_5e-08_UKB_20200608	Invasive epithelial ovarian cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	16		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_PRS-CS_UKB_20200608	Invasive epithelial ovarian cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_PT_UKB_20200608	Invasive epithelial ovarian cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-IEOC_LASSOSUM_UKB_20200608	Invasive epithelial ovarian cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	41269		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-IEOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-IEOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_P_5e-08_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	10		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_PRS-CS_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_PT_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	15		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSASBOC_LASSOSUM_UKB_20200608	Low-grade serous and serous borderline ovarian cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	486841		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSASBOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSASBOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-LSOC_LASSOSUM_UKB_20200608	Low-grade serous ovarian cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1635861		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-LSOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-LSOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-OCCC_PRS-CS_UKB_20200608	Ovarian clear cell cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1115187		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-OCCC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-OCCC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-OCCC_LASSOSUM_UKB_20200608	Ovarian clear cell cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1098236		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-OCCC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-OCCC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_P_5e-08_UKB_20200608	Serous invasive ovarian cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	21		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_PRS-CS_UKB_20200608	Serous invasive ovarian cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1115189		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_PT_UKB_20200608	Serous invasive ovarian cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE184.11_Phelan-SIOC_LASSOSUM_UKB_20200608	Serous invasive ovarian cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	110710		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE184.11_Phelan-SIOC_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE184.11_Phelan-SIOC_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_P_5e-08_UKB_20200608	"Prostate cancer;Prostate cancer (early onset)"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	117		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_PT_UKB_20200608	"Prostate cancer;Prostate cancer (early onset)"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	118		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_GWAS-Catalog-r2019-05-03-X185_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_P_5e-08_UKB_20200608	Prostate cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	377		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_PRS-CS_UKB_20200608	Prostate cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1120596		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_PRS-CS_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_PRS-CS_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_PT_UKB_20200608	Prostate cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	1023		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE185_Pca-PRACTICAL_LASSOSUM_UKB_20200608	Prostate cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	178259		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE185_Pca-PRACTICAL_LASSOSUM_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE185_Pca-PRACTICAL_LASSOSUM_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_P_5e-08_UKB_20200608	"Testicular germ cell tumor;Testicular germ cell cancer"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	40		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_PT_UKB_20200608	"Testicular germ cell tumor;Testicular germ cell cancer"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	44		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE187.2_GWAS-Catalog-r2019-05-03-X187.2_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_P_5e-08_UKB_20200608	"Renal cell carcinoma;Wilms tumor"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_PT_UKB_20200608	"Renal cell carcinoma;Wilms tumor"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.11_GWAS-Catalog-r2019-05-03-X189.11_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_P_5e-08_UKB_20200608	"Bladder cancer;Urinary bladder cancer"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	13		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_PT_UKB_20200608	"Bladder cancer;Urinary bladder cancer"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	15		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE189.2_GWAS-Catalog-r2019-05-03-X189.2_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_P_5e-08_UKB_20200608	Glioblastoma		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_PT_UKB_20200608	Glioblastoma		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	5		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.11_GWAS-Catalog-r2019-05-03-X191.11_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_P_5e-08_UKB_20200608	"Glioma;Non-glioblastoma glioma;Glioma (high-grade)"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	23		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_PT_UKB_20200608	"Glioma;Non-glioblastoma glioma;Glioma (high-grade)"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	19		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE191.1_GWAS-Catalog-r2019-05-03-X191.1_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_P_5e-08_UKB_20200608	Thyroid cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	10		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_PT_UKB_20200608	Thyroid cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	5		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE193_GWAS-Catalog-r2019-05-03-X193_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_P_5e-08_UKB_20200608	"Diffuse large B cell lymphoma;Follicular lymphoma"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	12		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608	"Diffuse large B cell lymphoma;Follicular lymphoma"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	10		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE202_GWAS-Catalog-r2019-05-03-X202_PT_UKB_20200608	"Marginal zone lymphoma;Waldenström macroglobulinemia / lymphoplasmacytic lymphoma"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	5		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE202_GWAS-Catalog-r2019-05-03-X202_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE202_GWAS-Catalog-r2019-05-03-X202_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608	Chronic lymphocytic leukemia		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	2020-09-28	32		https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608	PRSweb	hg19
